music_id,group_id,song_path,hum_path
88,05315cc83e38919a,song/4669af186ee157f5.mp3,hum/a3d6a2f1b0048006.wav
89,05315cc83e38919a,song/15bb8d893abb9eff.mp3,hum/a3d6a2f1b0048006.wav
90,05315cc83e38919a,song/5dcc01b57c63e6a2.mp3,hum/a3d6a2f1b0048006.wav
92,05315cc83e38919a,song/bbfbd10b3d3d6eec.mp3,hum/a3d6a2f1b0048006.wav
93,05315cc83e38919a,song/75c8cba8ed3e39dc.mp3,hum/a3d6a2f1b0048006.wav
94,05315cc83e38919a,song/ddf8e2ccfe88af32.mp3,hum/a3d6a2f1b0048006.wav
95,05315cc83e38919a,song/14e6e8b07e96510e.mp3,hum/a3d6a2f1b0048006.wav
96,05315cc83e38919a,song/290e01f8cf3d1dc7.mp3,hum/a3d6a2f1b0048006.wav
97,05315cc83e38919a,song/4fed1f98da139dc1.mp3,hum/a3d6a2f1b0048006.wav
98,05315cc83e38919a,song/7a6e0744b2b9a700.mp3,hum/a3d6a2f1b0048006.wav
99,05315cc83e38919a,song/580312b779993d0a.mp3,hum/a3d6a2f1b0048006.wav
100,05315cc83e38919a,song/c203b60afea5f106.mp3,hum/a3d6a2f1b0048006.wav
101,05315cc83e38919a,song/7b6db5eabb244be1.mp3,hum/a3d6a2f1b0048006.wav
102,05315cc83e38919a,song/4669af186ee157f5.mp3,hum/199f074add1428a7.wav
103,05315cc83e38919a,song/15bb8d893abb9eff.mp3,hum/199f074add1428a7.wav
104,05315cc83e38919a,song/5dcc01b57c63e6a2.mp3,hum/199f074add1428a7.wav
106,05315cc83e38919a,song/bbfbd10b3d3d6eec.mp3,hum/199f074add1428a7.wav
107,05315cc83e38919a,song/75c8cba8ed3e39dc.mp3,hum/199f074add1428a7.wav
108,05315cc83e38919a,song/ddf8e2ccfe88af32.mp3,hum/199f074add1428a7.wav
109,05315cc83e38919a,song/14e6e8b07e96510e.mp3,hum/199f074add1428a7.wav
110,05315cc83e38919a,song/290e01f8cf3d1dc7.mp3,hum/199f074add1428a7.wav
111,05315cc83e38919a,song/4fed1f98da139dc1.mp3,hum/199f074add1428a7.wav
112,05315cc83e38919a,song/7a6e0744b2b9a700.mp3,hum/199f074add1428a7.wav
113,05315cc83e38919a,song/580312b779993d0a.mp3,hum/199f074add1428a7.wav
114,05315cc83e38919a,song/c203b60afea5f106.mp3,hum/199f074add1428a7.wav
115,05315cc83e38919a,song/7b6db5eabb244be1.mp3,hum/199f074add1428a7.wav
116,05315cc83e38919a,song/4669af186ee157f5.mp3,hum/89abfc0d0c0697d6.wav
117,05315cc83e38919a,song/15bb8d893abb9eff.mp3,hum/89abfc0d0c0697d6.wav
118,05315cc83e38919a,song/5dcc01b57c63e6a2.mp3,hum/89abfc0d0c0697d6.wav
120,05315cc83e38919a,song/bbfbd10b3d3d6eec.mp3,hum/89abfc0d0c0697d6.wav
121,05315cc83e38919a,song/75c8cba8ed3e39dc.mp3,hum/89abfc0d0c0697d6.wav
122,05315cc83e38919a,song/ddf8e2ccfe88af32.mp3,hum/89abfc0d0c0697d6.wav
123,05315cc83e38919a,song/14e6e8b07e96510e.mp3,hum/89abfc0d0c0697d6.wav
124,05315cc83e38919a,song/290e01f8cf3d1dc7.mp3,hum/89abfc0d0c0697d6.wav
125,05315cc83e38919a,song/4fed1f98da139dc1.mp3,hum/89abfc0d0c0697d6.wav
126,05315cc83e38919a,song/7a6e0744b2b9a700.mp3,hum/89abfc0d0c0697d6.wav
127,05315cc83e38919a,song/580312b779993d0a.mp3,hum/89abfc0d0c0697d6.wav
128,05315cc83e38919a,song/c203b60afea5f106.mp3,hum/89abfc0d0c0697d6.wav
129,05315cc83e38919a,song/7b6db5eabb244be1.mp3,hum/89abfc0d0c0697d6.wav
132,06bc653464ccc85c,song/13c09158deaaaf19.mp3,hum/e158ccd7997aea9c.wav
133,06bc653464ccc85c,song/6e136ecad3c6b678.mp3,hum/e158ccd7997aea9c.wav
136,06bc653464ccc85c,song/13c09158deaaaf19.mp3,hum/1e6d6895d2b8f414.wav
137,06bc653464ccc85c,song/6e136ecad3c6b678.mp3,hum/1e6d6895d2b8f414.wav
140,06bc653464ccc85c,song/13c09158deaaaf19.mp3,hum/abcea76e7ac443b9.wav
141,06bc653464ccc85c,song/6e136ecad3c6b678.mp3,hum/abcea76e7ac443b9.wav
144,06bc653464ccc85c,song/13c09158deaaaf19.mp3,hum/30b636c6f55c0d3b.wav
145,06bc653464ccc85c,song/6e136ecad3c6b678.mp3,hum/30b636c6f55c0d3b.wav
148,06bc653464ccc85c,song/13c09158deaaaf19.mp3,hum/712504ee172a51fe.wav
149,06bc653464ccc85c,song/6e136ecad3c6b678.mp3,hum/712504ee172a51fe.wav
152,06bc653464ccc85c,song/13c09158deaaaf19.mp3,hum/75ffab2849b9dd67.wav
153,06bc653464ccc85c,song/6e136ecad3c6b678.mp3,hum/75ffab2849b9dd67.wav
154,07ac578a0df05186,song/f0ea2841e0928ff5.mp3,hum/91473f2857bcb90b.wav
155,07ac578a0df05186,song/7af561859935d26a.mp3,hum/91473f2857bcb90b.wav
156,07ac578a0df05186,song/f0ea2841e0928ff5.mp3,hum/35176f43da927c94.wav
157,07ac578a0df05186,song/7af561859935d26a.mp3,hum/35176f43da927c94.wav
158,07ac578a0df05186,song/f0ea2841e0928ff5.mp3,hum/911510fc67a19c1e.wav
159,07ac578a0df05186,song/7af561859935d26a.mp3,hum/911510fc67a19c1e.wav
160,07ac578a0df05186,song/f0ea2841e0928ff5.mp3,hum/a66f267f7a63a3ee.wav
161,07ac578a0df05186,song/7af561859935d26a.mp3,hum/a66f267f7a63a3ee.wav
162,07ac578a0df05186,song/f0ea2841e0928ff5.mp3,hum/4cf7a360dd868f71.wav
163,07ac578a0df05186,song/7af561859935d26a.mp3,hum/4cf7a360dd868f71.wav
164,07ac578a0df05186,song/f0ea2841e0928ff5.mp3,hum/d6d1f22604865cbd.wav
165,07ac578a0df05186,song/7af561859935d26a.mp3,hum/d6d1f22604865cbd.wav
166,086dd9a03e48649b,song/3c40c45136be1eb5.mp3,hum/f9349b711506900c.wav
167,086dd9a03e48649b,song/2e7a674afc8e8f60.mp3,hum/f9349b711506900c.wav
168,086dd9a03e48649b,song/3c40c45136be1eb5.mp3,hum/cfefe49ffac8d31a.wav
169,086dd9a03e48649b,song/2e7a674afc8e8f60.mp3,hum/cfefe49ffac8d31a.wav
170,086dd9a03e48649b,song/3c40c45136be1eb5.mp3,hum/651e5b8184f2263d.wav
171,086dd9a03e48649b,song/2e7a674afc8e8f60.mp3,hum/651e5b8184f2263d.wav
172,086dd9a03e48649b,song/3c40c45136be1eb5.mp3,hum/7fc5b00df6f45de0.wav
173,086dd9a03e48649b,song/2e7a674afc8e8f60.mp3,hum/7fc5b00df6f45de0.wav
174,086dd9a03e48649b,song/3c40c45136be1eb5.mp3,hum/43693a9576050cd3.wav
175,086dd9a03e48649b,song/2e7a674afc8e8f60.mp3,hum/43693a9576050cd3.wav
176,086dd9a03e48649b,song/3c40c45136be1eb5.mp3,hum/f744a4c51a8ca56e.wav
177,086dd9a03e48649b,song/2e7a674afc8e8f60.mp3,hum/f744a4c51a8ca56e.wav
178,08a58e67791f0d3a,song/27b2590cccb129cd.mp3,hum/b88da5e7526d3e87.wav
179,08a58e67791f0d3a,song/c23f08a386d6792e.mp3,hum/b88da5e7526d3e87.wav
180,08a58e67791f0d3a,song/27b2590cccb129cd.mp3,hum/09f99215974fa6f5.wav
181,08a58e67791f0d3a,song/c23f08a386d6792e.mp3,hum/09f99215974fa6f5.wav
182,08a58e67791f0d3a,song/27b2590cccb129cd.mp3,hum/51c84e3129b963d2.wav
183,08a58e67791f0d3a,song/c23f08a386d6792e.mp3,hum/51c84e3129b963d2.wav
184,08a58e67791f0d3a,song/27b2590cccb129cd.mp3,hum/511e2a4f6459af50.wav
185,08a58e67791f0d3a,song/c23f08a386d6792e.mp3,hum/511e2a4f6459af50.wav
186,08a58e67791f0d3a,song/27b2590cccb129cd.mp3,hum/bb8849dee5616a30.wav
187,08a58e67791f0d3a,song/c23f08a386d6792e.mp3,hum/bb8849dee5616a30.wav
188,08a58e67791f0d3a,song/27b2590cccb129cd.mp3,hum/68a9f5845bf57b85.wav
189,08a58e67791f0d3a,song/c23f08a386d6792e.mp3,hum/68a9f5845bf57b85.wav
191,09b059d5cfdfccd0,song/ecc6452aff78e396.mp3,hum/4b8fa3a293552f05.wav
193,09b059d5cfdfccd0,song/ecc6452aff78e396.mp3,hum/49bdbc650dd563b8.wav
195,09b059d5cfdfccd0,song/ecc6452aff78e396.mp3,hum/cb454e6aae8422b4.wav
197,09b059d5cfdfccd0,song/ecc6452aff78e396.mp3,hum/998886afc47a97ea.wav
199,09b059d5cfdfccd0,song/ecc6452aff78e396.mp3,hum/672175dcae4f8d80.wav
201,09b059d5cfdfccd0,song/ecc6452aff78e396.mp3,hum/db9f7d01a5322e31.wav
202,0bc7f9ae9b644f29,song/0d7893612d6572a1.mp3,hum/1ded76c36df1388a.wav
203,0bc7f9ae9b644f29,song/850de6e902c23dfa.mp3,hum/1ded76c36df1388a.wav
204,0bc7f9ae9b644f29,song/bd3c7cad095d012e.mp3,hum/1ded76c36df1388a.wav
205,0bc7f9ae9b644f29,song/0d7893612d6572a1.mp3,hum/0f6b8399f3f19da8.wav
206,0bc7f9ae9b644f29,song/850de6e902c23dfa.mp3,hum/0f6b8399f3f19da8.wav
207,0bc7f9ae9b644f29,song/bd3c7cad095d012e.mp3,hum/0f6b8399f3f19da8.wav
208,0bc7f9ae9b644f29,song/0d7893612d6572a1.mp3,hum/38755c19a834b72c.wav
209,0bc7f9ae9b644f29,song/850de6e902c23dfa.mp3,hum/38755c19a834b72c.wav
210,0bc7f9ae9b644f29,song/bd3c7cad095d012e.mp3,hum/38755c19a834b72c.wav
211,0bc7f9ae9b644f29,song/0d7893612d6572a1.mp3,hum/229f2cab64aa98aa.wav
212,0bc7f9ae9b644f29,song/850de6e902c23dfa.mp3,hum/229f2cab64aa98aa.wav
213,0bc7f9ae9b644f29,song/bd3c7cad095d012e.mp3,hum/229f2cab64aa98aa.wav
214,0bc7f9ae9b644f29,song/0d7893612d6572a1.mp3,hum/11ffe0d2c6f033df.wav
215,0bc7f9ae9b644f29,song/850de6e902c23dfa.mp3,hum/11ffe0d2c6f033df.wav
216,0bc7f9ae9b644f29,song/bd3c7cad095d012e.mp3,hum/11ffe0d2c6f033df.wav
217,0bc7f9ae9b644f29,song/0d7893612d6572a1.mp3,hum/14fb0a13174fcd8c.wav
218,0bc7f9ae9b644f29,song/850de6e902c23dfa.mp3,hum/14fb0a13174fcd8c.wav
219,0bc7f9ae9b644f29,song/bd3c7cad095d012e.mp3,hum/14fb0a13174fcd8c.wav
220,0bcb7cdc6c1daa1d,song/6d3dac8d69024074.mp3,hum/2bb6a4b1a03a49bd.wav
221,0bcb7cdc6c1daa1d,song/6d3dac8d69024074.mp3,hum/eec2a2c7a2e2e8ca.wav
222,0bcb7cdc6c1daa1d,song/6d3dac8d69024074.mp3,hum/7bb5d08ba82871e1.wav
223,0bcb7cdc6c1daa1d,song/6d3dac8d69024074.mp3,hum/2555c72761949741.wav
224,0bcb7cdc6c1daa1d,song/6d3dac8d69024074.mp3,hum/9e83d0f0e0eeb72e.wav
225,0bcb7cdc6c1daa1d,song/6d3dac8d69024074.mp3,hum/655ebd60bff8763c.wav
226,0bd65a382700dfda,song/cfcab2a01b8db7d8.mp3,hum/4edb3816f7bb19b1.wav
227,0bd65a382700dfda,song/cfcab2a01b8db7d8.mp3,hum/c60af8db34830ad3.wav
228,0bd65a382700dfda,song/cfcab2a01b8db7d8.mp3,hum/cbf0dd0b8a67ad23.wav
229,0bd65a382700dfda,song/cfcab2a01b8db7d8.mp3,hum/96a2d4c298d5cdeb.wav
230,0bd65a382700dfda,song/cfcab2a01b8db7d8.mp3,hum/7a280a863ae46456.wav
231,0bd65a382700dfda,song/cfcab2a01b8db7d8.mp3,hum/95e7e1cdd5296ae2.wav
232,0c7695952229a995,song/d9e2b0c6ea09744f.mp3,hum/1d1ddd71865eefe8.wav
234,0c7695952229a995,song/d9e2b0c6ea09744f.mp3,hum/a9092c9c26c7e8fa.wav
236,0c7695952229a995,song/d9e2b0c6ea09744f.mp3,hum/6fe4a659bdef632c.wav
238,0c7695952229a995,song/d9e2b0c6ea09744f.mp3,hum/b50859b902a308fe.wav
240,0c7695952229a995,song/d9e2b0c6ea09744f.mp3,hum/46a232f25b23853e.wav
242,0c7695952229a995,song/d9e2b0c6ea09744f.mp3,hum/2da6828be88ae43e.wav
244,0c7a21d33f4123be,song/06439f4a9ac1a0bf.mp3,hum/1b24ece8d002546a.wav
245,0c7a21d33f4123be,song/b34ea13aca877e82.mp3,hum/1b24ece8d002546a.wav
246,0c7a21d33f4123be,song/06439f4a9ac1a0bf.mp3,hum/583f475f2fbe7a66.wav
247,0c7a21d33f4123be,song/b34ea13aca877e82.mp3,hum/583f475f2fbe7a66.wav
248,0c7a21d33f4123be,song/06439f4a9ac1a0bf.mp3,hum/75519e6be2851178.wav
249,0c7a21d33f4123be,song/b34ea13aca877e82.mp3,hum/75519e6be2851178.wav
250,0c7a21d33f4123be,song/06439f4a9ac1a0bf.mp3,hum/787e4ee02addc250.wav
251,0c7a21d33f4123be,song/b34ea13aca877e82.mp3,hum/787e4ee02addc250.wav
252,0c7a21d33f4123be,song/06439f4a9ac1a0bf.mp3,hum/71b4650f29d9d030.wav
253,0c7a21d33f4123be,song/b34ea13aca877e82.mp3,hum/71b4650f29d9d030.wav
254,0c7a21d33f4123be,song/06439f4a9ac1a0bf.mp3,hum/3039b702862f2959.wav
255,0c7a21d33f4123be,song/b34ea13aca877e82.mp3,hum/3039b702862f2959.wav
256,0e70fecd7c2d3f50,song/3cccd3700dbb29f0.mp3,hum/bc3a39b9cce8f368.wav
257,0e70fecd7c2d3f50,song/e64273a3f3256bd7.mp3,hum/bc3a39b9cce8f368.wav
259,0e70fecd7c2d3f50,song/3cccd3700dbb29f0.mp3,hum/c6d5f76e26547492.wav
260,0e70fecd7c2d3f50,song/e64273a3f3256bd7.mp3,hum/c6d5f76e26547492.wav
262,0e70fecd7c2d3f50,song/3cccd3700dbb29f0.mp3,hum/086c2c966a4f494c.wav
263,0e70fecd7c2d3f50,song/e64273a3f3256bd7.mp3,hum/086c2c966a4f494c.wav
265,0e70fecd7c2d3f50,song/3cccd3700dbb29f0.mp3,hum/739a097cbc4b0414.wav
266,0e70fecd7c2d3f50,song/e64273a3f3256bd7.mp3,hum/739a097cbc4b0414.wav
268,0e70fecd7c2d3f50,song/3cccd3700dbb29f0.mp3,hum/fd6aa9dd56ae4523.wav
269,0e70fecd7c2d3f50,song/e64273a3f3256bd7.mp3,hum/fd6aa9dd56ae4523.wav
271,0e70fecd7c2d3f50,song/3cccd3700dbb29f0.mp3,hum/85ee4c0da393e7f9.wav
272,0e70fecd7c2d3f50,song/e64273a3f3256bd7.mp3,hum/85ee4c0da393e7f9.wav
275,0e8353e8fad9ae27,song/5434f89ac71453d2.mp3,hum/c4aed10914922a12.wav
277,0e8353e8fad9ae27,song/5434f89ac71453d2.mp3,hum/daacb291f8275345.wav
279,0e8353e8fad9ae27,song/5434f89ac71453d2.mp3,hum/a1053d90d2648bed.wav
281,0e8353e8fad9ae27,song/5434f89ac71453d2.mp3,hum/17e4771b9ca15b78.wav
283,0e8353e8fad9ae27,song/5434f89ac71453d2.mp3,hum/7d463cd65f3da47c.wav
285,0e8353e8fad9ae27,song/5434f89ac71453d2.mp3,hum/1704a47a5e90bf83.wav
286,0f23eb67d473399b,song/b2ea02c8be18337a.mp3,hum/d5e15ee062aaebac.wav
289,0f23eb67d473399b,song/c28d763fe4e843b2.mp3,hum/d5e15ee062aaebac.wav
290,0f23eb67d473399b,song/b2ea02c8be18337a.mp3,hum/80c44daa8791e9b8.wav
293,0f23eb67d473399b,song/c28d763fe4e843b2.mp3,hum/80c44daa8791e9b8.wav
294,0f23eb67d473399b,song/b2ea02c8be18337a.mp3,hum/b0dcf9eb392de026.wav
297,0f23eb67d473399b,song/c28d763fe4e843b2.mp3,hum/b0dcf9eb392de026.wav
298,0f23eb67d473399b,song/b2ea02c8be18337a.mp3,hum/08a7c3502ab4274a.wav
301,0f23eb67d473399b,song/c28d763fe4e843b2.mp3,hum/08a7c3502ab4274a.wav
302,0f23eb67d473399b,song/b2ea02c8be18337a.mp3,hum/cf6711e5277feaa9.wav
305,0f23eb67d473399b,song/c28d763fe4e843b2.mp3,hum/cf6711e5277feaa9.wav
306,0f23eb67d473399b,song/b2ea02c8be18337a.mp3,hum/c373302a6c04f805.wav
309,0f23eb67d473399b,song/c28d763fe4e843b2.mp3,hum/c373302a6c04f805.wav
310,0f49946df4f06c48,song/4ba812b30907a523.mp3,hum/ec69b104e75ff3e2.wav
311,0f49946df4f06c48,song/b8a1ec36b1f6f49d.mp3,hum/ec69b104e75ff3e2.wav
312,0f49946df4f06c48,song/4bae4894b328a6d3.mp3,hum/ec69b104e75ff3e2.wav
313,0f49946df4f06c48,song/cdaa848bc29b4a6e.mp3,hum/ec69b104e75ff3e2.wav
314,0f49946df4f06c48,song/458ebd0d41c3c965.mp3,hum/ec69b104e75ff3e2.wav
315,0f49946df4f06c48,song/d6c0d281a000fe19.mp3,hum/ec69b104e75ff3e2.wav
316,0f49946df4f06c48,song/b3841e7ab2c61397.mp3,hum/ec69b104e75ff3e2.wav
317,0f49946df4f06c48,song/2640eccfb9e873af.mp3,hum/ec69b104e75ff3e2.wav
318,0f49946df4f06c48,song/b45b5e24a6b555c3.mp3,hum/ec69b104e75ff3e2.wav
319,0f49946df4f06c48,song/46bebfa677e16afb.mp3,hum/ec69b104e75ff3e2.wav
320,0f49946df4f06c48,song/85957ac1900b2b87.mp3,hum/ec69b104e75ff3e2.wav
321,0f49946df4f06c48,song/e66a3566e3c7190f.mp3,hum/ec69b104e75ff3e2.wav
322,0f49946df4f06c48,song/09207bf0875c9918.mp3,hum/ec69b104e75ff3e2.wav
323,0f49946df4f06c48,song/4ba812b30907a523.mp3,hum/76faa950c0377083.wav
324,0f49946df4f06c48,song/b8a1ec36b1f6f49d.mp3,hum/76faa950c0377083.wav
325,0f49946df4f06c48,song/4bae4894b328a6d3.mp3,hum/76faa950c0377083.wav
326,0f49946df4f06c48,song/cdaa848bc29b4a6e.mp3,hum/76faa950c0377083.wav
327,0f49946df4f06c48,song/458ebd0d41c3c965.mp3,hum/76faa950c0377083.wav
328,0f49946df4f06c48,song/d6c0d281a000fe19.mp3,hum/76faa950c0377083.wav
329,0f49946df4f06c48,song/b3841e7ab2c61397.mp3,hum/76faa950c0377083.wav
330,0f49946df4f06c48,song/2640eccfb9e873af.mp3,hum/76faa950c0377083.wav
331,0f49946df4f06c48,song/b45b5e24a6b555c3.mp3,hum/76faa950c0377083.wav
332,0f49946df4f06c48,song/46bebfa677e16afb.mp3,hum/76faa950c0377083.wav
333,0f49946df4f06c48,song/85957ac1900b2b87.mp3,hum/76faa950c0377083.wav
334,0f49946df4f06c48,song/e66a3566e3c7190f.mp3,hum/76faa950c0377083.wav
335,0f49946df4f06c48,song/09207bf0875c9918.mp3,hum/76faa950c0377083.wav
336,0f49946df4f06c48,song/4ba812b30907a523.mp3,hum/3564113956e15cd7.wav
337,0f49946df4f06c48,song/b8a1ec36b1f6f49d.mp3,hum/3564113956e15cd7.wav
338,0f49946df4f06c48,song/4bae4894b328a6d3.mp3,hum/3564113956e15cd7.wav
339,0f49946df4f06c48,song/cdaa848bc29b4a6e.mp3,hum/3564113956e15cd7.wav
